"Store","WeekDate","Temperature","FuelPrice","CPI","UnemploymentRate"
15,"2010-12-17",25.3,3.301,132.6804516,8.067
35,"2010-05-07",69.02,2.966,135.962,9.051
14,"2011-11-04",43.92,3.551,187.9703629,8.523
29,"2012-02-17",36.25,3.703,137.2583103,8.988
40,"2011-06-17",59.16,3.873,135.0837333,4.781
38,"2012-02-24",53.13,3.95,130.5502069,12.187
20,"2012-03-09",41.14,3.848,213.8711137,6.961
41,"2011-08-19",70.55,3.499,194.2500634,6.901
26,"2011-11-25",31.07,3.536,136.4788,7.598
16,"2011-04-22",40.74,3.636,192.5234638,6.339
28,"2011-01-07",37.64,3.287,127.1917742,14.021
35,"2011-07-08",76.87,3.711,139.5442083,8.684
35,"2010-05-21",63.31,2.958,136.0796521,9.051
31,"2012-10-26",70.5,3.506,223.0783366,6.17
13,"2012-01-27",34.32,3.058,130.3144516,6.104
23,"2012-02-17",27.01,3.703,137.2583103,4.261
45,"2010-07-09",82.45,2.793,182.2569603,8.743
12,"2010-05-07",70.15,3.127,126.2898,14.099
33,"2010-07-02",97.66,2.978,126.1392,9.495
33,"2011-10-14",76.49,3.698,129.7706452,8.01
22,"2011-12-02",49.11,3.501,140.4307857,7.706
1,"2010-04-02",62.27,2.719,210.8204499,7.808
16,"2011-04-15",34.59,3.611,192.4225954,6.339
22,"2011-06-10",69.53,3.924,138.8606382,8.252
4,"2010-06-18",81.53,2.635,126.114,7.896
9,"2011-09-30",78.45,3.355,220.3195004,6.404
37,"2011-06-10",82.41,3.648,213.7917147,8.3
20,"2010-04-23",50.65,2.902,203.6905586,7.856
44,"2012-05-04",54.41,3.831,131.136,5.621
29,"2012-02-10",35.68,3.655,137.1666774,8.988
9,"2012-06-29",87.18,3.286,225.5921049,5.539
38,"2012-05-18",84.51,4.11,131.0983226,11.627
23,"2010-10-29",48.68,2.938,132.8708387,5.287
24,"2010-03-26",48.87,2.963,131.863129,8.326
24,"2012-06-01",71.79,3.915,138.1138065,8.983
2,"2012-06-29",86.32,3.286,221.4813343,6.891
40,"2012-03-02",23.79,3.827,137.4238966,4.261
16,"2011-01-21",28.6,2.973,191.5731924,6.614
32,"2010-02-19",29.16,2.55,189.5340998,9.014
27,"2010-09-17",64.5,2.846,136.6338071,7.982
25,"2010-03-26",45.84,2.854,204.201755,8.187
42,"2010-10-01",86.01,3.001,126.2346,9.003
33,"2011-09-09",96.22,3.771,129.3686129,8.442
23,"2010-11-19",41.66,3.03,132.9172,5.287
7,"2012-03-23",35.06,3.664,197.2295234,8.256
30,"2010-05-07",70.87,2.835,210.0011018,8.2
15,"2012-08-17",70.29,3.963,138.1857097,8.193
20,"2010-12-31",28.85,3.179,204.6432267,7.484
22,"2012-01-20",29.16,3.542,140.8086118,7.503
28,"2012-04-13",64.28,4.254,131.108,11.627
45,"2010-07-16",77.84,2.783,182.2604411,8.743
26,"2010-08-06",62.93,2.792,132.6141935,8.445
8,"2012-08-17",81.21,3.571,225.6050797,5.401
26,"2010-11-26",28.11,3.07,132.8369333,8.149
11,"2012-08-03",86.94,3.417,225.4636332,6.334
3,"2011-04-08",72.55,3.622,218.4553663,7.574
22,"2010-12-24",29.76,3.15,136.597273,8.572
22,"2010-06-04",69.49,2.857,136.2181682,8.348
25,"2012-05-04",58.76,3.951,214.4771081,7.139
16,"2011-06-17",58.34,3.697,192.9034759,6.339
3,"2010-05-28",78.6,2.759,214.2037634,7.343
16,"2011-11-18",31.73,3.479,195.7184713,6.232
33,"2010-07-16",100.14,2.971,126.1498065,9.495
13,"2011-08-19",76.68,3.578,129.2405806,6.877
38,"2010-04-30",67.38,3.105,126.3805667,14.099
44,"2010-09-10",65.74,2.87,126.1145806,7.804
18,"2011-12-23",35.78,3.413,136.5883871,8.471
2,"2010-11-05",57.85,2.689,211.6135053,8.163
21,"2010-03-26",51.66,2.732,210.6766095,8.324
38,"2010-12-03",43.33,3.041,126.7313333,14.313
42,"2011-12-16",50.53,3.489,129.8980645,7.874
16,"2012-03-30",48.29,3.75,197.4133259,6.162
14,"2010-03-26",54.36,2.854,181.9718697,8.992
23,"2012-09-28",53.71,4.018,138.7395,4.156
30,"2010-08-06",90.3,2.627,211.1608049,8.099
11,"2010-08-27",87.7,2.619,214.8897938,7.346
33,"2011-11-04",71.91,3.828,129.8051935,8.01
11,"2012-06-29",87.86,3.286,225.3492435,6.664
29,"2010-12-03",39.42,3.065,132.7566667,10.524
28,"2010-05-21",76.2,3.12,126.1843871,14.099
11,"2011-08-19",89.51,3.554,219.023271,7.567
44,"2011-12-02",33.94,3.389,129.8459667,6.078
13,"2011-04-01",42.49,3.487,128.7199355,7.193
12,"2010-11-12",57.79,3.13,126.5461613,14.313
13,"2012-02-10",33.73,3.116,130.3849032,6.104
6,"2011-08-12",90.49,3.638,217.1438281,6.925
17,"2012-01-27",29.99,3.058,130.3144516,6.403
8,"2010-07-16",77.49,2.623,214.4640599,6.315
45,"2012-08-03",76.58,3.654,191.16409,8.684
38,"2012-08-24",85.32,4.055,130.8381613,10.926
12,"2010-04-30",67.38,3.105,126.3805667,14.099
45,"2012-06-29",75.22,3.506,191.0992462,8.567
10,"2011-12-23",48.36,3.541,129.9845484,7.874
15,"2012-07-20",75.31,3.732,138.2331935,8.193
31,"2012-04-20",66.97,3.877,221.2021074,6.891
41,"2010-03-19",36.7,2.692,189.734262,7.541
41,"2012-03-30",51.56,3.75,197.4133259,6.589
22,"2010-11-05",44.34,2.938,136.7862258,8.572
26,"2012-06-01",58.51,3.798,138.1138065,7.489
32,"2011-06-24",65.06,3.661,192.9982655,8.595
40,"2011-07-15",68.9,3.827,135.7837419,4.584
44,"2011-08-26",81.53,3.57,129.2832581,6.56
5,"2012-03-30",67.76,3.845,221.9480412,5.943
38,"2011-08-12",91.04,3.701,129.2015806,13.503
34,"2010-10-01",70.13,2.619,126.2346,10.21
23,"2011-04-15",45.51,3.823,134.2784667,4.781
22,"2010-11-26",44.61,3.07,136.6895714,8.572
34,"2011-05-20",61.47,3.881,129.0756774,10.581
32,"2011-05-20",45.71,3.828,192.831317,8.595
29,"2010-10-08",56.32,2.776,132.7516667,10.524
43,"2010-08-06",84.66,2.627,203.4173387,9.816
15,"2010-06-04",69.99,3.006,132.3648387,8.185
33,"2011-02-18",62.03,3.43,127.99525,8.951
30,"2010-09-24",80.79,2.624,211.2552578,8.099
6,"2011-12-09",43.64,3.158,220.5457961,6.551
10,"2011-10-14",70.27,3.698,129.7706452,7.874
41,"2011-10-28",37.02,3.55,195.3318977,6.759
42,"2012-02-03",56.85,3.543,130.3496774,7.545
20,"2012-09-28",58.65,3.997,215.7367162,7.28
39,"2010-07-02",81.35,2.669,209.984205,8.36
4,"2010-05-28",67.73,2.756,126.1602258,7.896
11,"2011-02-11",44.61,3.022,216.2660913,7.551
34,"2012-02-17",37.25,3.493,130.4546207,9.653
42,"2012-06-22",89.92,4.014,130.7929,7.382
8,"2011-06-24",83.94,3.594,218.4979481,6.297
35,"2012-08-24",72.93,3.834,142.3105933,8.839
41,"2010-09-03",64.13,2.773,190.3621607,7.335
43,"2010-12-31",48.61,2.943,203.4176843,10.21
37,"2011-04-15",73.25,3.743,214.026217,8.3
25,"2010-03-12",40.05,2.818,204.5250598,8.187
17,"2011-09-23",56.96,3.648,129.5183333,6.745
4,"2010-06-25",81.1,2.654,126.1266,7.896
23,"2011-07-08",69.92,3.784,135.6283333,4.584
7,"2012-10-19",43.01,3.75,199.1481963,7.557
25,"2010-06-18",69.56,2.78,204.670036,7.856
32,"2012-02-24",33.41,3.129,196.9499007,8.256
45,"2011-10-28",51.78,3.569,187.8774913,8.523
35,"2010-11-26",46.67,3.039,136.6895714,8.763
41,"2010-04-30",40.2,2.766,189.575127,7.363
13,"2011-02-18",40.85,3.062,127.99525,7.47
6,"2010-07-02",80.34,2.669,212.746898,6.973
26,"2010-03-19",35.34,2.834,131.8242903,8.488
12,"2012-05-18",84.51,4.11,131.0983226,11.627
10,"2010-12-17",59.15,3.125,126.8794839,9.003
28,"2012-07-20",85.53,3.726,130.7012903,10.926
43,"2011-11-11",51.26,3.297,209.6632811,10.148
43,"2010-06-18",84.9,2.637,203.370619,9.593
4,"2011-09-16",72.76,3.532,129.4306,5.644
21,"2010-10-01",70.28,2.603,211.3298742,8.163
37,"2011-01-21",51.18,3.016,210.6031072,8.395
5,"2010-07-16",83.98,2.623,211.6561123,6.496
9,"2010-11-26",60.18,2.735,215.2909028,6.56
23,"2011-01-07",27.81,3.193,132.8823226,5.114
14,"2010-04-16",54.28,2.899,181.6924769,8.899
34,"2011-12-02",39.75,3.176,129.8459667,10.148
13,"2010-04-09",38.97,2.877,126.6019032,8.107
39,"2010-07-30",80.99,2.64,210.1286794,8.36
31,"2011-06-03",83.82,3.699,214.9254865,7.931
33,"2012-08-24",89.62,4.055,130.8381613,7.147
21,"2012-05-11",74.14,3.688,221.3632212,6.891
30,"2012-09-28",80.38,3.666,222.6164329,6.565
9,"2011-11-11",58.28,3.297,221.6482278,6.054
26,"2010-07-02",58.9,2.815,132.5218667,8.445
35,"2011-12-23",41.59,3.389,140.528765,8.745
10,"2012-04-06",65.99,4.282,131.0375484,7.382
44,"2011-04-01",42.49,3.487,128.7199355,6.906
14,"2012-10-19",56.47,3.969,192.3308542,8.667
7,"2012-06-22",63.69,3.735,197.7389345,8.09
7,"2012-05-04",45.38,3.903,197.6063534,8.09
21,"2010-02-05",39.05,2.572,210.7526053,8.324
5,"2010-06-25",83.72,2.653,211.8960815,6.465
44,"2012-02-10",33.73,3.116,130.3849032,5.774
29,"2010-07-16",76.3,2.796,132.5667742,10.409
27,"2010-07-09",82.69,2.94,136.3962643,7.982
20,"2010-11-12",42.38,2.931,205.2098614,7.484
20,"2011-07-15",74.88,3.76,208.5309337,7.274
7,"2012-06-01",55.06,3.764,197.6218954,8.09
40,"2012-06-29",64.42,3.577,138.1962667,4.125
23,"2010-02-19",26.7,2.747,131.637,5.892
20,"2011-04-15",55,3.821,208.3172811,7.287
34,"2010-07-09",75,2.637,126.1518,9.816
35,"2011-09-16",69.65,3.742,140.2735,8.684
33,"2010-05-28",78.47,3.058,126.1602258,9.849
25,"2010-12-03",32.41,3.046,204.8249189,7.484
39,"2011-10-14",73.79,3.274,216.0885258,7.716
10,"2011-10-07",75.01,3.827,129.6938,7.874
30,"2011-10-21",65.16,3.353,217.1650042,7.441
27,"2011-01-14",25.7,3.367,136.803477,7.827
25,"2011-07-15",72.67,3.76,208.5309337,7.274
12,"2012-02-17",51.8,3.781,130.4546207,12.187
6,"2012-06-08",80.5,3.452,223.3553131,5.964
6,"2011-09-30",82.51,3.355,218.2579435,6.925
44,"2012-03-23",47.83,3.671,130.8966452,5.774
2,"2011-12-09",41.76,3.158,218.605037,7.441
39,"2010-04-02",63.31,2.719,209.5938656,8.464
28,"2012-09-28",81.22,3.966,131.043,10.926
4,"2011-12-30",36.89,3.119,130.0710323,5.143
23,"2010-04-09",56.82,2.849,131.9408065,5.435
6,"2012-03-23",63.71,3.787,222.8930835,6.132
43,"2012-09-14",73.03,3.717,213.9332167,9.285
45,"2010-11-19",50.02,3,182.8989385,8.724
26,"2010-06-25",63.78,2.81,132.4976,8.512
18,"2010-04-30",51.12,2.935,132.0644333,9.269
23,"2010-12-24",22.96,3.15,132.7477419,5.287
16,"2011-10-14",39.97,3.491,195.0261012,6.232
38,"2012-03-02",52.27,4.178,130.6457931,12.187
17,"2012-01-20",27.26,3.047,130.2792258,6.403
37,"2012-04-06",73.95,3.891,220.1204125,6.989
38,"2010-06-11",90.84,2.949,126.1119032,14.099
45,"2012-02-10",37,3.64,189.7076048,8.424
43,"2010-05-07",67.16,2.835,202.3792571,9.593
44,"2012-08-03",81.99,3.512,130.737871,5.407
24,"2011-01-21",23.69,3.391,133.0285161,8.252
3,"2010-11-12",62.79,2.728,215.3256258,7.564
30,"2010-10-01",70.28,2.603,211.3298742,8.163
29,"2012-10-05",62.09,4.027,138.8256,9.151
2,"2012-05-04",76.73,3.749,221.3095166,6.891
3,"2012-01-13",51.86,3.261,223.3755259,6.833
21,"2012-04-13",69.03,3.891,221.1484028,6.891
5,"2012-04-13",70.56,3.891,222.0971111,5.801
22,"2011-09-09",69.14,3.809,140.2310173,8.023
3,"2012-08-03",86.55,3.417,225.4636332,6.334
11,"2012-03-09",61.44,3.669,224.5620291,6.833
14,"2010-05-07",70.75,2.966,181.6468154,8.899
10,"2012-04-27",80.11,4.088,131.1266667,7.382
14,"2010-04-30",53.15,2.921,181.6620359,8.899
12,"2012-03-30",64.36,4.294,130.9670968,12.187
25,"2011-01-07",29,3.193,204.6487803,7.343
30,"2012-10-19",68.52,3.594,223.0598077,6.17
4,"2011-01-21",38.34,3.017,127.4404839,6.51
16,"2012-09-21",56.48,3.765,198.358523,6.061
9,"2011-04-29",70.85,3.81,219.2588382,6.38
20,"2011-01-21",27.43,3.229,205.0460497,7.343
41,"2011-12-09",17.05,3.331,195.8742575,6.759
19,"2011-11-11",48.22,3.719,136.4618065,7.866
38,"2010-10-29",61.09,3.016,126.4364194,14.313
28,"2010-03-12",50.11,2.925,126.6042857,13.975
16,"2010-07-02",64.44,2.728,189.4882603,6.868
35,"2010-11-05",45.91,2.917,136.7862258,8.763
43,"2011-04-22",74.49,3.807,207.2581929,10.581
5,"2011-05-27",80.14,3.786,216.0704083,6.489
33,"2012-06-29",98.15,3.875,130.7562667,7.396
45,"2011-01-07",34.32,3.193,182.5983058,8.549
22,"2011-05-27",62.59,4.034,138.6782834,8.252
44,"2010-04-30",48.33,2.941,126.3805667,7.972
40,"2012-02-10",23.92,3.655,137.1666774,4.261
21,"2010-12-17",48.63,2.869,211.0645458,8.163
40,"2012-01-06",23.29,3.439,136.698129,4.261
11,"2010-07-16",84.9,2.623,214.4176476,7.346
23,"2011-10-28",42.57,3.604,136.4884516,4.42
38,"2010-07-02",91.98,3.105,126.1392,14.18
26,"2010-05-07",54.72,2.981,132.1062,8.512
44,"2011-10-07",60.62,3.592,129.6938,6.078
1,"2012-10-26",69.16,3.506,223.4442513,6.573
3,"2012-02-03",59.33,3.36,223.6591137,6.833
12,"2010-10-08",71.82,3.013,126.2791667,14.313
1,"2010-10-01",71.89,2.603,211.6719895,7.838
12,"2010-09-03",83.12,3.087,126.1019355,14.18
31,"2010-02-12",37.77,2.548,210.8979935,8.324
36,"2011-02-11",41.16,3.009,211.6985093,8.395
42,"2011-11-25",60.68,3.76,129.8364,7.874
3,"2012-08-31",85.18,3.638,225.8293063,6.334
9,"2011-12-02",46.84,3.172,222.3975443,6.054
20,"2012-06-08",62.01,3.689,214.5527132,7.139
37,"2012-01-27",62.73,3.29,218.7687195,7.244
10,"2011-04-29",73.38,4.151,128.9998667,8.494
37,"2010-11-19",56.73,2.771,210.65429,8.476
31,"2012-04-13",69.03,3.891,221.1484028,6.891
13,"2011-01-21",34.8,2.934,127.4404839,7.47
29,"2012-03-30",46.4,3.921,137.7261935,8.988
37,"2012-09-07",84.19,3.73,221.1181142,6.623
18,"2012-07-27",72.97,3.701,138.2033871,8.535
42,"2011-11-18",58.97,3.669,129.8268333,7.874
9,"2010-08-27",84.01,2.619,215.1199536,6.442
39,"2010-10-29",75.14,2.716,210.6736944,8.476
36,"2011-10-21",67.89,3.308,216.2468287,7.716
17,"2011-03-25",36.71,3.435,128.6160645,6.866
6,"2010-05-21",74.8,2.826,212.1275324,7.092
13,"2010-08-20",76.34,2.85,126.0766452,7.951
21,"2011-12-09",41.44,3.158,218.605037,7.441
36,"2010-08-27",84.62,2.562,210.3292106,8.36
26,"2011-07-29",63.32,3.898,135.9639355,7.767
45,"2011-07-15",78.47,3.76,186.1399808,8.625
45,"2012-08-17",75.71,3.807,191.2284919,8.684
12,"2010-04-09",59.25,3.09,126.6019032,14.099
42,"2011-02-11",51.51,3.381,127.859129,8.744
40,"2010-08-20",67.05,2.796,132.6616129,5.326
34,"2010-03-12",42.26,2.704,126.6042857,9.521
29,"2011-06-24",68.53,3.851,135.2652667,9.966
13,"2011-10-07",60.62,3.592,129.6938,6.392
23,"2011-10-21",52.12,3.618,136.5017742,4.42
29,"2011-12-09",45.35,3.47,136.5030667,9.357
7,"2011-08-05",55.91,3.554,193.9110133,8.622
26,"2010-10-22",36.13,2.919,132.8170968,8.149
15,"2012-04-20",54.47,4.17,137.9230667,8.15
39,"2012-10-05",72.05,3.617,221.8533396,6.228
5,"2011-09-02",90.38,3.533,216.3588498,6.529
31,"2010-07-02",82.29,2.669,210.8803726,8.099
12,"2010-07-23",99.22,3.112,126.1283548,14.18
23,"2011-09-30",64.76,3.684,136.4195,4.584
22,"2012-03-30",46.4,3.921,141.6990864,7.503
2,"2011-12-16",50.13,3.159,218.8217928,7.441
19,"2011-04-22",41.66,4.061,134.3571,7.658
12,"2011-07-22",91.17,3.794,129.1507742,13.503
31,"2011-10-07",71.64,3.285,216.6958311,7.441
21,"2011-09-09",78.87,3.546,215.5148295,7.852
43,"2011-08-05",87.47,3.684,207.3732949,10.641
29,"2011-10-21",59.3,3.618,136.5017742,9.357
23,"2010-11-26",34.95,3.07,132.8369333,5.287
32,"2011-04-29",44.86,3.663,192.6243322,8.595
16,"2011-05-06",38.64,3.735,192.7252006,6.339
13,"2012-06-08",68.4,3.776,130.8896774,5.965
37,"2011-02-11",41.16,3.022,211.6985093,8.395
44,"2012-07-20",75.69,3.556,130.7012903,5.407
26,"2010-10-15",39.93,2.878,132.7633548,8.149
39,"2010-12-24",58.86,2.886,210.1805602,8.476
12,"2011-06-17",86.84,3.935,129.0432,13.736
24,"2010-11-05",42.2,3.049,132.9245806,8.275
1,"2011-06-17",86.41,3.637,214.9980596,7.682
11,"2010-04-23",68.37,2.795,213.7221852,7.343
33,"2012-05-11",81.02,4.186,131.1453333,7.396
24,"2012-03-23",59.51,4.054,137.6552903,8.659
11,"2011-04-01",69.1,3.524,218.2114184,7.574
5,"2011-04-15",72.02,3.743,215.8592673,6.489
29,"2012-06-22",70.61,3.629,138.1629,9.14
13,"2012-07-20",75.69,3.556,130.7012903,5.765
13,"2011-12-02",33.94,3.389,129.8459667,6.392
25,"2012-01-13",34.6,3.513,212.7386486,6.961
1,"2011-07-29",86.83,3.682,215.4834482,7.962
39,"2011-07-01",84.93,3.524,213.9324122,8.177
28,"2011-02-25",48.45,3.53,128.13,14.021
8,"2011-02-04",24.48,2.989,215.9327797,6.262
35,"2011-06-24",72.02,3.804,139.1832917,8.512
22,"2010-10-22",50.24,2.919,136.688871,8.572
7,"2011-06-03",45.77,3.763,192.8418131,8.595
30,"2012-05-11",74.14,3.688,221.3632212,6.891
45,"2011-08-12",77,3.812,186.4512115,8.625
10,"2012-03-30",67.92,4.294,130.9670968,7.545
44,"2011-12-16",27.85,3.282,129.8980645,6.078
33,"2011-03-25",63.34,3.716,128.6160645,8.951
4,"2012-10-26",63.64,3.514,131.1930968,3.879
45,"2011-05-20",62.28,4.062,185.9661154,8.521
42,"2012-10-26",70.5,4.301,131.1930968,6.943
26,"2012-02-17",23.9,3.703,137.2583103,7.467
18,"2010-05-21",60.27,2.961,132.2230323,9.269
11,"2011-09-23",82.14,3.467,219.7414914,7.567
42,"2012-06-29",91.36,3.875,130.7562667,7.382
19,"2011-10-28",46.49,3.757,136.4884516,7.866
5,"2010-12-17",51.61,2.869,211.9580815,6.768
44,"2012-06-15",65.97,3.756,130.8295333,5.621
14,"2010-11-19",50.02,3,182.8989385,8.724
32,"2010-05-14",46.42,2.788,189.4904116,8.963
31,"2010-02-26",45.31,2.561,210.9759573,8.324
43,"2011-09-30",78.97,3.355,208.4757143,10.641
11,"2011-04-29",79.97,3.81,219.0236099,7.574
2,"2010-08-20",88.7,2.664,211.2596586,8.099
34,"2011-07-15",78.09,3.563,129.1338387,10.641
31,"2011-02-25",61.27,3.065,213.190421,8.028
14,"2011-08-19",72.98,3.747,186.5093071,8.625
8,"2010-03-12",49.76,2.667,214.7492449,6.299
33,"2010-05-07",75.4,3.127,126.2898,9.849
27,"2011-09-23",63.61,3.899,140.32725,7.85
9,"2011-07-08",89.04,3.48,218.8755955,6.404
13,"2012-04-13",51.7,3.833,131.108,5.965
32,"2012-07-27",77.56,3.57,197.9792136,7.872
45,"2012-07-27",77.2,3.647,191.1655664,8.684
42,"2010-12-31",49.67,3.148,127.0876774,9.003
34,"2011-03-18",55.58,3.495,128.5121935,10.398
13,"2010-03-12",37.62,2.733,126.6042857,8.316
21,"2011-11-11",59.8,3.297,217.6455387,7.441
29,"2010-07-23",76.91,2.784,132.5825806,10.409
45,"2010-10-29",61.3,2.921,182.9011166,8.724
22,"2012-07-20",76.57,3.61,142.2337569,7.753
11,"2012-06-08",82.1,3.452,225.2521458,6.664
42,"2011-06-10",84.57,3.981,129.0357097,8.494
37,"2011-08-26",86.02,3.523,214.4878416,8.177
4,"2011-10-21",64.79,3.361,129.7821613,5.143
14,"2012-04-06",49.73,3.996,190.6851712,8.567
28,"2010-04-30",67.38,3.105,126.3805667,14.099
9,"2010-06-25",85.02,2.653,214.8965756,6.384
42,"2012-10-05",80.88,4.132,131.0756667,6.943
11,"2010-04-02",66.16,2.719,214.1180803,7.343
18,"2010-03-26",47.55,2.831,131.863129,9.202
35,"2012-10-05",64.5,3.985,142.8516833,8.665
7,"2010-07-30",66.07,2.69,189.9368504,9.017
45,"2011-12-09",46.57,3.415,188.6544692,8.523
8,"2011-05-20",65.54,3.907,219.1746922,6.297
9,"2011-05-20",70.49,3.907,219.3622809,6.38
32,"2011-09-23",58.66,3.581,194.8099713,8.622
16,"2012-07-20",68.43,3.585,197.9290378,6.061
45,"2012-10-19",56.47,3.969,192.3308542,8.667
32,"2011-07-15",70.55,3.532,193.3125484,8.622
14,"2010-11-05",45.65,2.917,182.9463648,8.724
14,"2012-03-02",41.55,3.816,190.1714927,8.424
24,"2011-07-15",74.43,3.915,135.7837419,8.358
19,"2012-02-17",30.95,3.874,137.2583103,7.943
21,"2012-09-14",76.1,3.717,222.2174395,6.565
28,"2011-05-20",66.59,4.169,129.0756774,13.736
25,"2011-10-07",50.82,3.583,210.1170595,7.082
1,"2011-12-16",51.63,3.159,219.1794533,7.866
38,"2011-10-28",67.41,3.727,129.7936774,12.89
39,"2012-01-20",58.04,3.268,218.6755292,7.244
2,"2012-07-27",86.37,3.407,221.5785461,6.565
42,"2012-08-31",86.97,3.886,130.8853548,7.17
20,"2010-02-19",25.43,2.745,204.4321004,8.187
6,"2011-07-22",88.06,3.651,216.964312,6.925
31,"2010-12-10",46.35,2.843,211.1247993,8.163
22,"2010-10-29",57.73,2.938,136.7375484,8.572
12,"2011-08-26",94.61,3.74,129.2832581,13.503
25,"2011-06-24",70.71,3.804,208.2306018,7.287
11,"2012-04-13",72.74,3.891,225.0135556,6.664
9,"2012-01-06",47.54,3.157,223.4332408,5.667
8,"2010-03-05",45.64,2.625,214.7216592,6.299
33,"2010-05-14",76.8,3.145,126.2085484,9.849
5,"2010-04-09",65.19,2.77,211.1738835,6.465
5,"2012-06-01",79.72,3.501,222.3343277,5.801
4,"2010-08-27",74.44,2.621,126.0892903,7.372
15,"2010-05-28",70.61,3.046,132.2939355,8.185
37,"2012-09-14",78.16,3.717,221.2601207,6.623
33,"2010-10-08",79.02,2.924,126.2791667,9.265
13,"2011-05-13",52.4,3.77,129.089,7.193
9,"2012-05-11",70.94,3.688,225.4782634,5.539
24,"2011-06-10",70.02,4.025,134.9425484,8.212
6,"2012-02-03",57.45,3.36,221.7707093,6.132
7,"2011-09-23",43.67,3.581,194.8099713,8.622
45,"2010-04-16",54.28,2.899,181.6924769,8.899
41,"2011-07-15",68.18,3.532,193.3125484,6.901
45,"2011-10-07",55.82,3.583,187.4837962,8.523
32,"2012-06-22",74.85,3.735,197.7389345,8.09
17,"2010-12-10",31.64,2.817,126.7934,6.885
21,"2012-07-13",82.51,3.256,221.5616784,6.565
35,"2011-09-09",70.93,3.738,140.2310173,8.684
1,"2012-02-17",45.32,3.51,220.4257586,7.348
9,"2011-06-03",85.8,3.699,218.8784768,6.38
9,"2012-03-02",57.2,3.63,224.5894104,5.667
31,"2010-04-16",67.87,2.808,210.1495463,8.2
9,"2012-01-27",49.38,3.29,223.8060527,5.667
37,"2012-01-06",57.18,3.157,218.4062876,7.244
41,"2011-04-15",39.94,3.611,192.4225954,6.934
13,"2011-08-12",75.95,3.606,129.2015806,6.877
32,"2010-11-12",42.3,2.737,191.0411474,9.137
4,"2011-09-23",69.23,3.473,129.5183333,5.644
4,"2012-06-22",81.63,3.329,130.7929,4.308
17,"2010-09-17",58.53,2.875,126.1454667,6.697
26,"2010-03-12",31.1,2.805,131.784,8.488
20,"2011-12-30",36.35,3.389,212.4035763,7.082
37,"2012-08-24",81.26,3.62,220.8526787,6.623
9,"2011-03-11",54.75,3.459,217.6977326,6.416
31,"2010-06-11",83.51,2.668,211.1120018,8.2
17,"2012-09-21",58.43,3.821,131.0103333,5.936
44,"2012-09-28",64.8,3.821,131.043,5.407
35,"2012-01-13",41.3,3.513,140.7048214,8.744
41,"2012-03-16",47.76,3.486,197.0457208,6.589
15,"2011-03-18",40.23,3.796,133.8492258,7.771
13,"2012-09-28",64.8,3.821,131.043,5.765
32,"2010-05-07",48.94,2.771,189.5312483,8.963
20,"2010-09-24",69.37,2.713,204.8182126,7.527
30,"2012-01-13",45,3.261,219.5328198,7.057
34,"2011-12-30",28.84,3.119,130.0710323,10.148
24,"2011-06-24",68.88,3.964,135.2652667,8.212
33,"2011-08-12",96,3.794,129.2015806,8.442
25,"2011-02-11",21.18,3.239,206.0763862,7.343
13,"2011-04-15",41.72,3.616,128.9107333,7.193
35,"2011-03-11",43.64,3.582,137.6269617,8.549
16,"2010-10-08",54.29,2.745,190.7763218,6.986
16,"2011-10-07",48.91,3.498,194.9459724,6.232
21,"2012-02-17",45.03,3.51,220.0651993,7.057
6,"2012-05-04",77.66,3.749,223.2800541,5.964
39,"2011-02-11",40.34,3.022,211.6985093,8.395
30,"2010-06-04",82.68,2.705,210.833616,8.2
44,"2010-11-12",42.55,2.831,126.5461613,7.61
45,"2012-06-08",64.3,3.689,191.0155329,8.567
15,"2010-03-12",41.39,2.938,131.784,8.35
